name,latitude,longitude,address,station_id,categories,distance,popularity
Lula Bagel,40.67113,-73.94222,"816 Nostrand Ave, Brooklyn, NY 11216",13334,"Sandwich Spot, Bagel Shop, Coffee Shop",706,0.9799421195461692
The Ryerson,40.67113,-73.94222,"698 Nostrand Ave (between Prospect Pl. & St. Mark's Ave), Brooklyn, NY 11216",13009,"Cocktail Bar, South American Restaurant, Southern Food Restaurant",793,0.9536856230159922
La Ñapa,40.67113,-73.94222,"656 Nostrand Ave (Bergen), Brooklyn, NY 11216",13025,"Wine Bar, Seafood Restaurant, Tapas Restaurant",854,0.9615465497040887
St John's Park,40.67113,-73.94222,"Troy Ave (Prospect Pl), Brooklyn, NY 11213",16032,Park,714,0.9989435315087972
Taqueria Milear,40.67113,-73.94222,"752 Nostrand Ave (btwn Sterling Pl & Park Pl), Brooklyn, NY 11216",13303,Mexican Restaurant,703,0.9810786993921551
La Bagel Delight,40.6686627,-73.97988067,"284 7th Ave (at 6th St), Brooklyn, NY 11215",13334,"Sandwich Spot, Bagel Shop",49,0.9870169535654559
Sushi Katsuei,40.6686627,-73.97988067,"210 7th Ave (at 3rd St), Brooklyn, NY 11215",13276,Sushi Restaurant,246,0.948903976527373
Barbes,40.6686627,-73.97988067,"376 9th St (at 6th Ave), Brooklyn, NY 11215",10032,"Night Club, Wine Bar, Restaurant",348,0.9699682558756672
Pasta Louise,40.6686627,-73.97988067,"803 8th Ave (at 8th St), Brooklyn, NY 11215",13236,"Italian Restaurant, Sandwich Spot",293,0.9766275122420164
Colson Patisserie,40.6686627,-73.97988067,"374 9th St (at 6th Ave), Brooklyn, NY 11215",13002,"Bakery, French Restaurant, Sandwich Spot",352,0.9640800712991058
Bareburger,40.6686627,-73.97988067,"170 7th Ave (at 1st St), Brooklyn, NY 11215",13031,"Burger Joint, American Restaurant",407,0.9572405643844945
Bar Toto,40.6686627,-73.97988067,"411 11th St (at 6th Ave), Brooklyn, NY 11215",13068,"American Restaurant, Italian Restaurant",467,0.9749151320335266
Provini,40.6686627,-73.97988067,"1302 8th Ave (at 13th St.), Brooklyn, NY 11215",13236,Italian Restaurant,611,0.9703487848108872
Culture: An American Yogurt Company,40.6686627,-73.97988067,"331 5th Ave (btwn 3rd & 4th St), Brooklyn, NY 11215",13044,"Frozen Yogurt Shop, Ice Cream Parlor, American Restaurant",524,0.9684261122960915
The Owl Farm,40.6686627,-73.97988067,"297 9th St (btwn 4th & 5th Ave), Brooklyn, NY 11215",13006,"Beer Bar, Wine Bar, Restaurant",587,0.9852695246392486
Vitos Slices And Ices,40.756403523272496,-73.99410143494606,"464 9th Ave (36th Street), New York, NY 10018",13064,"Pizzeria, Italian Restaurant",229,0.9954945850411763
Boqueria Spanish Tapas - West 40th Street,40.756403523272496,-73.99410143494606,"260 W 40th St, New York, NY 10018",13347,Tapas Restaurant,329,0.9913581581619223
Pio Pio,40.756403523272496,-73.99410143494606,"604 10th Ave (btwn W 43rd & W 44th St), New York, NY 10036",13303,"Mexican Restaurant, Peruvian Restaurant",462,0.9923828639115557
Los Tacos No. 1,40.756403523272496,-73.99410143494606,"229 W 43rd St (btwn 7th & 8th Ave), New York, NY 10036",13145,"Fast Food Restaurant, Latin American Restaurant, Taco Restaurant",567,0.9958283194825706
Shake Shack,40.756403523272496,-73.99410143494606,"691 8th Ave (at W 44th St), New York, NY 10036",13031,"Burger Joint, American Restaurant, Fast Food Restaurant",480,0.9993795359681119
Bea,40.756403523272496,-73.99410143494606,"403 W 43rd St (at 9th Ave), New York, NY 10036",13314,"New American Restaurant, Cocktail Bar",364,0.9941572970330538
Zou Zou's,40.756403523272496,-73.99410143494606,"385 9th Ave (31st St), New York, NY 10001",13009,"Cocktail Bar, Mediterranean Restaurant",545,0.9933746662655586
Best Bagel & Coffee,40.756403523272496,-73.99410143494606,"225 W 35th St (btw 7th & 8th Ave), New York, NY 10001",13001,"Bagel Shop, Fast Food Restaurant, Coffee Shop",535,0.9970998006994322
Rudy's Bar & Grill,40.756403523272496,-73.99410143494606,"627 9th Ave (btwn W 44th & W 45th St), New York, NY 10036",10032,"Night Club, Dive Bar, Hot Dog Joint",445,0.995560391832437
Joe's Pizza,40.756403523272496,-73.99410143494606,"1435 Broadway (W 40th St), New York, NY 10018",13064,Pizzeria,625,0.9997602752604069
Fazio's,40.69385,-73.90974,"709 Knickerbocker Ave, Brooklyn, NY 11221",13064,"Pizzeria, Italian Restaurant",78,0.9729824455993832
Irving Square Park,40.69385,-73.90974,"Knickerbocker Ave (Halsey St), Brooklyn, NY 11207",16037,Playground,127,0.9946475601085509
Bushwick Taco Company,40.69385,-73.90974,"839 Knickerbocker Ave, Brooklyn, NY 11207",13303,Mexican Restaurant,365,0.978359920289202
Irving Gourmet Deli,40.69385,-73.90974,"350 Irving Ave, Brooklyn, NY 11237",13039,"Deli, Sandwich Spot",495,0.9783248715714844
Evil Twin Brewing NYC,40.69385,-73.90974,"1616 George St (Wyckoff Ave.), Ridgewood, NY 11385",13003,"Bar, Brewery, Restaurant",534,0.9635980764612798
Father Knows Best,40.69385,-73.90974,"611A Wilson Ave, Brooklyn, NY 11207",13003,"Bar, Café, Restaurant",469,0.9890497791930783
Nowadays,40.69385,-73.90974,"5606 Cooper Ave (at Wyckoff Ave), Glendale, NY 11385",13007,"Beer Garden, Burger Joint, American Restaurant",725,0.9841326527470768
Brooklyn Barista,40.69385,-73.90974,"880 Wyckoff Ave (Hancock St), New York, NY 11237",13035,"Coffee Shop, American Restaurant, Sandwich Spot",442,0.9807215117388814
Halsey Ale House,40.69385,-73.90974,"1204 Halsey St, Brooklyn, NY 11207",13006,"Beer Bar, Cocktail Bar, American Restaurant",283,0.9781245931845265
Mixtape Bushwick,40.69385,-73.90974,"1533 Myrtle Ave (Linden St.), Brooklyn, NY 11237",13001,"Bagel Shop, Coffee Shop, Sandwich Spot",705,0.9788706301759446
Lady Moo Moo Ice Cream,40.68332,-73.91711,"365 Chauncey St (btwn Howard & Ralph Ave.), Brooklyn, NY 11233",13046,"Ice Cream Parlor, American Restaurant, French Restaurant",325,0.9866214037512142
Saratoga Park,40.68332,-73.91711,"Halsey St (Saratoga Ave), Brooklyn, NY 11233",16032,Park,243,0.9979621674127036
Cuts & Slices,40.68332,-73.91711,"93 Howard Ave, Brooklyn, NY 11233",13064,Pizzeria,349,0.9787504631437698
Sonora,40.68332,-73.91711,"174 Howard Ave (Bainbridge), Brooklyn, NY 11233",13003,"Bar, American Restaurant, Mexican Restaurant",254,0.9846736964380489
Chez Alex,40.68332,-73.91711,"72 Ralph Ave (Madison St), Brooklyn, NY 11221",13002,"Bakery, Sandwich Spot, Vegan and Vegetarian Restaurant",726,0.986836703017194
Cup of Brooklyn,40.68332,-73.91711,"1071B Gates Ave, Brooklyn, NY 11221",13035,"Coffee Shop, Restaurant",831,0.9856150048567509
Little Skips East,40.68332,-73.91711,"1643 Broadway (Covert), Brooklyn, NY 11207",13034,"Café, American Restaurant, Sandwich Spot",331,0.9966152952604119
Salud Bar & Grill,40.68332,-73.91711,"1413 Bushwick Ave (Moffat), Brooklyn, NY 11207",13006,"Beer Bar, South American Restaurant",668,0.9871020718799131
Grandchamps Kitchen & Market,40.68332,-73.91711,"197 Patchen Ave, Brooklyn, NY 11233",13040,"Dessert Shop, Caribbean Restaurant, Sandwich Spot",786,0.9814592283273751
DOC D's Southern Desserts,40.68332,-73.91711,"214 Bainbridge St (btwn Malcolm X Blvd & Patchen Ave), Brooklyn, NY 11233",13002,"Bakery, Dessert Shop, American Restaurant",972,0.9772533822012598
Brower Park,40.6756,-73.9415,"900 Prospect Pl, Brooklyn, NY 11213",16037,Playground,291,0.9991838655731466
Fulton Ale House,40.6756,-73.9415,"1446 Fulton St, Brooklyn, NY 11216",13007,"Beer Garden, Sports Bar, Pizzeria",511,0.9852945594376183
Cafe Cotton Bean,40.6756,-73.9415,"1077 Bergen St (at Nostrand Ave), Brooklyn, NY 11216",13034,"Café, Coffee Shop, Restaurant",746,0.9833518590841269
Colina Cuervo,40.6756,-73.9415,"759 Nostrand Ave (St. John's), Brooklyn, NY 11216",13034,"Café, South American Restaurant",888,0.9813640960935701
Cafe Con Libros,40.6756,-73.9415,"724 Prospect Pl (Rogers Ave), Brooklyn, NY 11216",13035,"Coffee Shop, Restaurant",947,0.957566016763301
La Ñapa,40.6756,-73.9415,"656 Nostrand Ave (Bergen), Brooklyn, NY 11216",13025,"Wine Bar, Seafood Restaurant, Tapas Restaurant",724,0.9615465497040887
Trinidad Golden Palace Restaurant,40.6756,-73.9415,"788 Nostrand Ave (St. Johns Pl), Brooklyn, NY 11216",13099,Chinese Restaurant,854,0.9952283674307287
St John's Park,40.6756,-73.9415,"Troy Ave (Prospect Pl), Brooklyn, NY 11213",16032,Park,588,0.9989435315087972
Wing Cheong Restaurant,40.6756,-73.9415,"1389 Fulton St (btwn Marcy & Brooklyn Ave), Brooklyn, NY 11216",13099,Chinese Restaurant,609,0.983722374099999
The Ryerson,40.6756,-73.9415,"698 Nostrand Ave (between Prospect Pl. & St. Mark's Ave), Brooklyn, NY 11216",13009,"Cocktail Bar, South American Restaurant, Southern Food Restaurant",747,0.9536856230159922
St John's Park,40.67524,-73.93596,"Troy Ave (Prospect Pl), Brooklyn, NY 11213",16032,Park,153,0.9989435315087972
Brower Park,40.67524,-73.93596,"900 Prospect Pl, Brooklyn, NY 11213",16037,Playground,665,0.9991838655731466
Essence Bar & Restaurant,40.67524,-73.93596,"1662 Atlantic Ave (at Troy Ave), Brooklyn, NY 11213",13097,"Caribbean Restaurant, South American Restaurant, Southern Food Restaurant",267,0.9857602066872954
Bar Lunatico,40.67524,-73.93596,"486 Halsey St, Brooklyn, NY 11233",10039,"Music Venue, Cocktail Bar, Tapas Restaurant",928,0.9573857662150389
Peaches,40.67524,-73.93596,"393 Lewis Ave (at MacDonough St), Brooklyn, NY 11233",13003,"Bar, American Restaurant, Southern Food Restaurant",744,0.9800272378606263
Fulton Ale House,40.67524,-73.93596,"1446 Fulton St, Brooklyn, NY 11216",13007,"Beer Garden, Sports Bar, Pizzeria",799,0.9852945594376183
Saraghina Bakery,40.67524,-73.93596,"433 Halsey St, Brooklyn, NY 11233",13002,"Bakery, Dessert Shop, Restaurant",926,0.9805429547070428
Lakou Cafe,40.67524,-73.93596,"195 Utica Ave, Brooklyn, NY 11213",13034,"Café, Coffee Shop, Restaurant",582,0.9968856710828051
DOC D's Southern Desserts,40.67524,-73.93596,"214 Bainbridge St (btwn Malcolm X Blvd & Patchen Ave), Brooklyn, NY 11233",13002,"Bakery, Dessert Shop, American Restaurant",929,0.9772533822012598
Milk & Pull,40.67524,-73.93596,"307 Malcolm X Blvd (Bainbridge St), Brooklyn, NY 11233",13035,"Coffee Shop, Restaurant",927,0.9875326704118725
Essence Bar & Restaurant,40.67686,-73.93607,"1662 Atlantic Ave (at Troy Ave), Brooklyn, NY 11213",13097,"Caribbean Restaurant, South American Restaurant, Southern Food Restaurant",89,0.9857602066872954
St John's Park,40.67686,-73.93607,"Troy Ave (Prospect Pl), Brooklyn, NY 11213",16032,Park,315,0.9989435315087972
Peaches,40.67686,-73.93607,"393 Lewis Ave (at MacDonough St), Brooklyn, NY 11233",13003,"Bar, American Restaurant, Southern Food Restaurant",567,0.9800272378606263
Bar Lunatico,40.67686,-73.93607,"486 Halsey St, Brooklyn, NY 11233",10039,"Music Venue, Cocktail Bar, Tapas Restaurant",751,0.9573857662150389
Brower Park,40.67686,-73.93607,"900 Prospect Pl, Brooklyn, NY 11213",16037,Playground,731,0.9991838655731466
Saraghina Bakery,40.67686,-73.93607,"433 Halsey St, Brooklyn, NY 11233",13002,"Bakery, Dessert Shop, Restaurant",747,0.9805429547070428
Fulton Ale House,40.67686,-73.93607,"1446 Fulton St, Brooklyn, NY 11216",13007,"Beer Garden, Sports Bar, Pizzeria",683,0.9852945594376183
DOC D's Southern Desserts,40.67686,-73.93607,"214 Bainbridge St (btwn Malcolm X Blvd & Patchen Ave), Brooklyn, NY 11233",13002,"Bakery, Dessert Shop, American Restaurant",816,0.9772533822012598
Peaches Hothouse,40.67686,-73.93607,"415 Tompkins Ave (at Hancock St), Brooklyn, NY 11216",13068,"American Restaurant, South American Restaurant, Southern Food Restaurant",973,0.9567548892961216
Milk & Pull,40.67686,-73.93607,"307 Malcolm X Blvd (Bainbridge St), Brooklyn, NY 11233",13035,"Coffee Shop, Restaurant",806,0.9875326704118725
St John's Park,40.67351,-73.93363,"Troy Ave (Prospect Pl), Brooklyn, NY 11213",16032,Park,122,0.9989435315087972
Lakou Cafe,40.67351,-73.93363,"195 Utica Ave, Brooklyn, NY 11213",13034,"Café, Coffee Shop, Restaurant",309,0.9968856710828051
Brower Park,40.67351,-73.93363,"900 Prospect Pl, Brooklyn, NY 11213",16037,Playground,831,0.9991838655731466
Essence Bar & Restaurant,40.67351,-73.93363,"1662 Atlantic Ave (at Troy Ave), Brooklyn, NY 11213",13097,"Caribbean Restaurant, South American Restaurant, Southern Food Restaurant",493,0.9857602066872954
Ali's Roti Shop,40.67351,-73.93363,"337 Utica Ave (btwn Carroll & President St), Brooklyn, NY 11213",13097,"Caribbean Restaurant, Indian Restaurant, Mexican Restaurant",809,0.998212515396401
Peaches,40.67351,-73.93363,"393 Lewis Ave (at MacDonough St), Brooklyn, NY 11233",13003,"Bar, American Restaurant, Southern Food Restaurant",935,0.9800272378606263
DOC D's Southern Desserts,40.67351,-73.93363,"214 Bainbridge St (btwn Malcolm X Blvd & Patchen Ave), Brooklyn, NY 11233",13002,"Bakery, Dessert Shop, American Restaurant",971,0.9772533822012598
Milk & Pull,40.67351,-73.93363,"307 Malcolm X Blvd (Bainbridge St), Brooklyn, NY 11233",13035,"Coffee Shop, Restaurant",982,0.9875326704118725
Izzy's Brooklyn Smokehouse,40.67351,-73.93363,"397 Troy Ave, Brooklyn, NY 11213",13026,"BBQ Joint, Kosher Restaurant",1001,0.9903165399905869
Fulton Park,40.67351,-73.93363,"1711 Fulton St (btwn Lewis & Stuyvesant Ave), Brooklyn, NY 11233",16032,Park,688,0.9990286498232543
DOC D's Southern Desserts,40.6767,-73.93051,"214 Bainbridge St (btwn Malcolm X Blvd & Patchen Ave), Brooklyn, NY 11233",13002,"Bakery, Dessert Shop, American Restaurant",540,0.9772533822012598
St John's Park,40.6767,-73.93051,"Troy Ave (Prospect Pl), Brooklyn, NY 11213",16032,Park,454,0.9989435315087972
Bar Lunatico,40.6767,-73.93051,"486 Halsey St, Brooklyn, NY 11233",10039,"Music Venue, Cocktail Bar, Tapas Restaurant",841,0.9573857662150389
Peaches,40.6767,-73.93051,"393 Lewis Ave (at MacDonough St), Brooklyn, NY 11233",13003,"Bar, American Restaurant, Southern Food Restaurant",681,0.9800272378606263
Milk & Pull,40.6767,-73.93051,"307 Malcolm X Blvd (Bainbridge St), Brooklyn, NY 11233",13035,"Coffee Shop, Restaurant",558,0.9875326704118725
Chez Oskar,40.6767,-73.93051,"310 Malcolm X Blvd (at Decatur Street), Brooklyn, NY 11233",13009,"Cocktail Bar, French Restaurant",604,0.9728021950511211
Lakou Cafe,40.6767,-73.93051,"195 Utica Ave, Brooklyn, NY 11213",13034,"Café, Coffee Shop, Restaurant",524,0.9968856710828051
Saraghina Bakery,40.6767,-73.93051,"433 Halsey St, Brooklyn, NY 11233",13002,"Bakery, Dessert Shop, Restaurant",862,0.9805429547070428
Fulton Park,40.6767,-73.93051,"1711 Fulton St (btwn Lewis & Stuyvesant Ave), Brooklyn, NY 11233",16032,Park,344,0.9990286498232543
Essence Bar & Restaurant,40.6767,-73.93051,"1662 Atlantic Ave (at Troy Ave), Brooklyn, NY 11213",13097,"Caribbean Restaurant, South American Restaurant, Southern Food Restaurant",457,0.9857602066872954
Brower Park,40.66929,-73.93679,"900 Prospect Pl, Brooklyn, NY 11213",16037,Playground,730,0.9991838655731466
Ali's Roti Shop,40.66929,-73.93679,"337 Utica Ave (btwn Carroll & President St), Brooklyn, NY 11213",13097,"Caribbean Restaurant, Indian Restaurant, Mexican Restaurant",557,0.998212515396401
Izzy's Brooklyn Smokehouse,40.66929,-73.93679,"397 Troy Ave, Brooklyn, NY 11213",13026,"BBQ Joint, Kosher Restaurant",491,0.9903165399905869
St John's Park,40.66929,-73.93679,"Troy Ave (Prospect Pl), Brooklyn, NY 11213",16032,Park,570,0.9989435315087972
Lakou Cafe,40.66929,-73.93679,"195 Utica Ave, Brooklyn, NY 11213",13034,"Café, Coffee Shop, Restaurant",604,0.9968856710828051
Essence Bar & Restaurant,40.66929,-73.93679,"1662 Atlantic Ave (at Troy Ave), Brooklyn, NY 11213",13097,"Caribbean Restaurant, South American Restaurant, Southern Food Restaurant",931,0.9857602066872954
Chocolatte Espresso Bar,40.66929,-73.93679,"792 Eastern Pkwy (at Kingston Ave), Brooklyn, NY 11213",13035,"Coffee Shop, Kosher Restaurant, Sandwich Spot",453,0.9711799401167623
Sushi Spot,40.66929,-73.93679,"426 Kingston Ave, Brooklyn, NY 11225",13276,Sushi Restaurant,744,0.9758564404522286
Lincoln Terrace Park,40.66929,-73.93679,"398 Buffalo Ave, Brooklyn , 11233, United States (E New York Ave), Brooklyn, NY 11213",16032,Park,896,0.9997095963389111
KFC,40.66929,-73.93679,"458 Utica Ave (E. New York Av), Brooklyn, NY 11203",13055,"Fried Chicken Joint, Fast Food Restaurant, Dining and Drinking",873,0.9930553469322358
Nelson A. Rockefeller Park,40.71759894980997,-74.01587963104248,"River Ter (btwn Chambers St & Vesey Pl), New York, NY 10282",16032,Park,51,0.9988930357612905
Teardrop Park,40.71759894980997,-74.01587963104248,"Warren St (btwn River Terrace & North End Ave), New York, NY 10282",16032,Park,87,0.9893063964201105
River Terrace Playground,40.71759894980997,-74.01587963104248,"River Terrace, New York, NY 10282",16032,Park,211,0.987346294137555
Grand Banks,40.71759894980997,-74.01587963104248,"Pier 25 (at N Moore St), New York, NY 10013",13009,"Cocktail Bar, Seafood Restaurant",300,0.990951566201632
Pier 26 - Hudson River Park,40.71759894980997,-74.01587963104248,"West St (at Beach St), New York, NY 10013",16032,Park,446,0.998159760087241
One World Trade Center,40.71759894980997,-74.01587963104248,"1 World Financial Ctr (btwn Fulton & West St), New York, NY 10281",16026,Monument,553,0.9997861279284022
Terroir Tribeca,40.71759894980997,-74.01587963104248,"24 Harrison St (at Greenwich St), New York, NY 10013",13025,"Wine Bar, Burger Joint, American Restaurant",502,0.9750427744143195
Laughing Man Coffee & Tea,40.71759894980997,-74.01587963104248,"184 Duane St (btwn Greenwich & Hudson St.), New York, NY 10013",13034,"Café, Coffee Shop, Restaurant",487,0.9858515398789155
Locanda Verde,40.71759894980997,-74.01587963104248,"377 Greenwich St (at N Moore St), New York, NY 10013",13236,Italian Restaurant,561,0.9917036438160418
One World Observatory,40.71759894980997,-74.01587963104248,"285 Fulton St (Floor 100), New York, NY 10007",16046,Scenic Lookout,574,0.9994312413041025
Joe's Pizza,40.734232,-73.986923,"150 E 14th St (at 3rd Ave), New York, NY 10003",13064,Pizzeria,127,0.9982702214868574
Soothr,40.734232,-73.986923,"204 E 13th St (3rd Ave), New York, NY 10003",13009,"Cocktail Bar, Noodle Restaurant, Thai Restaurant",218,0.9905990298198775
Yellow Rose,40.734232,-73.986923,"102 3rd Ave, New York, NY 10003",13307,Tex-Mex Restaurant,212,0.9943899710450118
The Stand,40.734232,-73.986923,"116 E 16th St (Union Square East & Irving Place), New York, NY 10003",10010,"Comedy Club, Cocktail Bar, Pizzeria",158,0.9948153649456624
Caffè Panna,40.734232,-73.986923,"77 Irving Pl, New York, NY 10003",13035,"Coffee Shop, Ice Cream Parlor, Restaurant",306,0.9959834354905426
Taqueria Gramercy,40.734232,-73.986923,"218 3rd Ave (19th Street), New York, NY 10003",13003,"Bar, Taco Restaurant",273,0.9921501898995977
Stuyvesant Square Park,40.734232,-73.986923,"at 2nd Ave, New York, NY 10003",16032,Park,235,0.9977249652164103
Daily Provisions,40.734232,-73.986923,"103 E 19th St (btwn Park Avenue S & Irving Pl), New York, NY 10003",13002,"Bakery, American Restaurant, Sandwich Spot",394,0.992791806114391
Union Square Park,40.734232,-73.986923,"E 14TH St (btwn E 14th & E 17th St), New York, NY 10003",16037,Playground,351,0.9999788478170947
Ruby’s Cafe - East Village,40.734232,-73.986923,"198 E 11th St (at 3rd Ave), New York, NY 10003",13003,"Bar, Australian Restaurant, Sandwich Spot",356,0.9897012371676757
Brooklyn Bridge Park Pebble Beach,40.70378167354831,-73.99073392152786,"Brooklyn, NY 11201",16003,Beach,72,0.9901563172810206
The Main Street Playground,40.70378167354831,-73.99073392152786,"65 Plymouth St (at Main St), Brooklyn, NY 11201",16037,Playground,51,0.991342966723746
Em Vietnamese Bistro,40.70378167354831,-73.99073392152786,"57 Front St, Brooklyn, NY 11201",13334,"Sandwich Spot, Vietnamese Restaurant",133,0.9716055316890477
Brooklyn Bridge Park: Main Street,40.70378167354831,-73.99073392152786,"334 Furman St (at Dock St), Brooklyn, NY 11201",16038,State or Provincial Park,197,0.9967454762119345
Brooklyn Bridge Park - Main Street Section,40.70378167354831,-73.99073392152786,"Plymouth St (at Main St), Brooklyn, NY 11201",16037,Playground,104,0.9979421395740079
